year,dorm,room_number,course,geolocation,grade
2002,Burton Conner , 233D,16 1,MI,3
2002,Burton Conner , 323D,10,IL,2
2002,Burton Conner , 331D,0,NY,1
2002,Burton Conner , 324F,6 2,,2
2002,Burton Conner , 451D,0,MA,1
2002,Burton Conner , 411B,0,,1
2002,Burton Conner , 554A,6 3,NJ,3
2002,Burton Conner , 453A,0,MO,1
2002,Burton Conner , 432C,6 3,IL,2
2002,Burton Conner , 523G,15,NH,3
2002,Burton Conner , 151A,0,,1
2002,Burton Conner , 141K,16 1,NJ,3
2002,Burton Conner , 452D,0,NY,1
2002,Burton Conner , 252B,10,IN,4
2002,Burton Conner , 512B,9,TX,4
2002,Burton Conner , 224C,7,,2
2002,Burton Conner , 454C,16 1,NJ,3
2002,Burton Conner , 251B,0,PA,1
2002,Burton Conner , 541C,1 E,OH,3
2002,Burton Conner , 141L,2,NJ,4
2002,Burton Conner , 132A,8 B,,4
2002,Burton Conner , 513B,6 1,VT,4
2002,Burton Conner , 454D,0,MI,1
2002,Burton Conner , 351D,0,,1
2002,Burton Conner , 451B,6 2,CA,3
2002,Burton Conner , 451D,0,IL,1
2002,Burton Conner , 552C,0,KS,1
2002,Burton Conner , 311B,0,NY,1
2002,Burton Conner , 441G,16 1,KY,4
2002,Burton Conner , 152C,0,MN,1
2002,Burton Conner , 232D,0,,1
2002,Burton Conner , 231A,7,CA,2
2002,Burton Conner , 431D,0,,1
2002,Burton Conner , 452A,9,CA,2
2002,Burton Conner , 341A,6 2,,3
2002,Burton Conner , 152D,0,IL,1
2002,Burton Conner , 131C,0,MN,1
2002,Burton Conner , 322A,0,VA,1
2002,Burton Conner , 541G,7,NJ,4
2002,Burton Conner , 531A,8,AE,3
2002,Burton Conner , 541F,1 C,WA,4
2002,Burton Conner , 552A,8,CO,4
2002,Burton Conner , 141C,1 C,HI,3
2002,Burton Conner , 433F,16 1,ME,4
2002,Burton Conner , 354A,7,NY,4
2002,Burton Conner , 441D,2,MO,4
2002,Burton Conner , 254B,2,PA,3
2002,Burton Conner , 351C,8,,2
2002,Burton Conner , 413C,5,,4
2002,Burton Conner , 133G,17,IL,4
2002,Burton Conner , 224F,22,MA,2
2002,Burton Conner , 553D,0,MA,1
2002,Burton Conner , 233C,16 1,IL,3
2002,Burton Conner , 151B,3 B,TX,3
2002,Burton Conner , 451A,7,CA,2
2002,Burton Conner , 512C,0,TX,1
2002,Burton Conner , 513A,6 1,PA,2
2002,Burton Conner , 223A,0,MD,1
2002,Burton Conner , 132C,9,,2
2002,Burton Conner , 432A,6 1,NH,2
2002,Burton Conner , 413A,0,MI,1
2002,Burton Conner , 233G,18,MA,4
2002,Burton Conner , 433C,8,MA,2
2002,Burton Conner , 432B,15,NY,4
2002,Burton Conner , 133D,2,IN,4
2002,Burton Conner , 412C,0,OK,1
2002,Burton Conner , 532D,0,NY,1
2002,Burton Conner , 552D,0,MA,1
2002,Burton Conner , 233A,6 1,TX,3
2002,Burton Conner , 223B,6 2,,4
2002,Burton Conner , 232B,2,CA,4
2002,Burton Conner , 153C,6 2A,,4
2002,Burton Conner , 452C,16 1,,3
2002,Burton Conner , 324A,0,MA,1
2002,Burton Conner , 512C,0,MA,1
2002,Burton Conner , 532C,0,TX,1
2002,Burton Conner , 254C,10,MA,2
2002,Burton Conner , 511B,0,MA,1
2002,Burton Conner , 331D,0,MI,1
2002,Burton Conner , 222A,16 2,MI,2
2002,Burton Conner , 433D,10,NY,4
2002,Burton Conner , 323C,7,,3
2002,Burton Conner , 431D,0,MA,1
2002,Burton Conner , 341D,6 3,TX,4
2002,Burton Conner , 423C,15,LA,3
2002,Burton Conner , 223H,0,CA,1
2002,Burton Conner , 233F,10,MI,3
2002,Burton Conner , 341F,1 E,HI,4
2002,Burton Conner , 523H,0,MA,1
2002,Burton Conner , 241C,0,CA,1
2002,Burton Conner , 251D,0,CA,1
2002,Burton Conner , 441F,10,CA,4
2002,Burton Conner , 324D,18,WV,4
2002,Burton Conner , 424F,15,CA,3
2002,Burton Conner , 531B,0,,1
2002,Burton Conner , 133F,6 2,AZ,4
2002,Burton Conner , 213A,10,OH,2
2002,Burton Conner , 513D,16 1,NC,4
2002,Burton Conner , 333C,0,VA,1
2002,Burton Conner , 241B,10,NJ,2
2002,Burton Conner , 213F,12,FL,2
2002,Burton Conner , 212B,6 2,NY,4
2002,Burton Conner , 141H,7,PA,4
2002,Burton Conner , 224D,2,MA,3
2002,Burton Conner , 322A,0,FL,1
2002,Burton Conner , 241G,6 2,HI,3
2002,Burton Conner , 441C,3,NY,2
2002,Burton Conner , 533F,6 2,,3
2002,Burton Conner , 541A,7,SC,3
2002,Burton Conner , 551A,8,MO,2
2002,Burton Conner , 424C,5,TX,3
2002,Burton Conner , 533B,0,KS,1
2002,Burton Conner , 153A,0,NY,1
2002,Burton Conner , 433C,10,WI,2
2002,Burton Conner , 523C,7,,2
2002,Burton Conner , 323B,16 1,CA,4
2002,Burton Conner , 431C,6 2,TX,3
2002,Burton Conner , 352D,0,NY,1
2002,Burton Conner , 433A,3 B,NY,3
2002,Burton Conner , 524C,6 2A,NJ,3
2002,Burton Conner , 332C,15,MD,3
2002,Burton Conner , 133C,15,CA,2
2002,Burton Conner , 353D,6 2,NY,2
2002,Burton Conner , 433G,7,MA,4
2002,Burton Conner , 554F,0,WA,1
2002,Burton Conner , 554D,0,ME,1
2002,Burton Conner , 553C,6 2,PA,2
2002,Burton Conner , 151D,0,MA,1
2002,Burton Conner , 331A,7,,2
2002,Burton Conner , 454B,2,TX,3
2002,Burton Conner , 141F,1 E,HI,4
2002,Burton Conner , 253B,7,NM,2
2002,Burton Conner , 524A,0,CA,1
2002,Burton Conner , 441C,6 3,NH,2
2002,Burton Conner , 341B,6 3,NJ,3
2002,Burton Conner , 223H,0,IL,1
2002,Burton Conner , 423H,6 2,OH,2
2002,Burton Conner , 533A,0,CA,1
2002,Burton Conner , 411A,8,PA,3
2002,Burton Conner , 412C,0,CA,1
2002,Burton Conner , 554C,16 1,,2
2002,Burton Conner , 411B,6 2,HI,2
2002,Burton Conner , 352B,10,NY,3
2002,Burton Conner , 313D,6 3A,,4
2002,Burton Conner , 354F,0,CA,1
2002,Burton Conner , 232A,7,MA,4
2002,Burton Conner , 532D,0,NY,1
2002,Burton Conner , 252C,0,NY,1
2002,Burton Conner , 311B,0,AK,1
2002,Burton Conner , 453B,3,HI,2
2002,Burton Conner , 211B,7,MI,2
2002,Burton Conner , 554F,0,MD,1
2002,Burton Conner , 531D,0,CO,1
2002,Burton Conner , 331C,14,MA,2
2002,Burton Conner , 312C,0,,1
2002,Burton Conner , 341C,0,FL,1
2002,Burton Conner , 212C,16 1,WI,3
2002,Burton Conner , 513A,18,NJ,2
2002,Burton Conner , 322B,2,NM,2
2002,Burton Conner , 354C,18,,4
2002,Burton Conner , 211A,6 2,TX,2
2002,Burton Conner , 523H,0,IL,1
2002,Burton Conner , 231D,0,HI,1
2002,Burton Conner , 233C,6 2A,IL,3
2002,Burton Conner , 424A,0,SD,1
2002,Burton Conner , 211B,7,MI,2
2002,Burton Conner , 141D,18 C,CT,3
2002,Burton Conner , 132B,2,IL,4
2002,Burton Conner , 454A,14,,4
2002,Burton Conner , 323F,9,TN,2
2002,Burton Conner , 224A,0,CA,1
2002,Burton Conner , 431A,16 1,NC,2
2002,Burton Conner , 252D,0,MA,1
2002,Burton Conner , 413D,7,IL,3
2002,Burton Conner , 511C,6 1,,3
2002,Burton Conner , 251A,8,MD,2
2002,Burton Conner , 222A,6 2,MI,2
2002,Burton Conner , 324C,6 1,NJ,3
2002,Burton Conner , 522A,0,MA,1
2002,Burton Conner , 533C,6 2,MA,2
2002,Burton Conner , 141D,9,AP,3
2002,Burton Conner , 152D,0,FL,1
2002,Burton Conner , 232C,0,NJ,1
2002,Burton Conner , 432D,0,CA,1
2002,Burton Conner , 541D,9,NJ,3
2002,Burton Conner , 313A,6 2,MD,2
2002,Burton Conner , 513C,4,VA,4
2002,Burton Conner , 212C,14,IN,3
2002,Burton Conner , 241H,12,KS,2
2002,Burton Conner , 354B,5,OH,4
2002,Burton Conner , 522B,14,CA,2
2002,Burton Conner , 313A,15,NY,3
2002,Burton Conner , 423H,6 2,MI,2
2002,Burton Conner , 452B,7,NY,4
2002,Burton Conner , 131C,0,TX,1
2002,Burton Conner , 141B,18,DC,3
2002,Burton Conner , 254A,6 2,,3
2002,Burton Conner , 422A,5,CA,2
2002,Burton Conner , 241F,5,MI,4
2002,Burton Conner , 552B,6 2,ME,3
2002,Burton Conner , 132D,0,MD,1
2002,Burton Conner , 532B,16 1,,4
2002,Burton Conner , 533D,15,NY,3
2002,Burton Conner , 531D,0,WI,1
2002,Burton Conner , 333G,7,TX,4
2002,Burton Conner , 254D,0,MA,1
2002,Burton Conner , 554B,6 2A,AE,3
2002,Burton Conner , 322C,3,IL,4
2002,Burton Conner , 333C,0,CA,1
2002,Burton Conner , 551D,0,VA,1
2002,Burton Conner , 524D,6 3A,,4
2002,Burton Conner , 131B,0,NC,1
2002,Burton Conner , 213A,6 2,MD,2
2002,Burton Conner , 431B,17,WA,2
2002,Burton Conner , 423A,15,MN,4
2002,Burton Conner , 311A,6 3,,2
2002,Burton Conner , 151C,0,CA,1
2002,Burton Conner , 151D,0,NY,1
2002,Burton Conner , 354D,0,IL,1
2002,Burton Conner , 132D,0,MD,1
2002,Burton Conner , 351A,16 1,CA,2
2002,Burton Conner , 551C,16 1,NH,2
2002,Burton Conner , 313C,15,VA,3
2002,Burton Conner , 312B,18 C,CA,3
2002,Burton Conner , 341C,0,MI,1
2002,Burton Conner , 422A,1 E,IL,2
2002,Burton Conner , 351B,6 2,,2
2002,Burton Conner , 441A,1 C,HI,2
2002,Burton Conner , 212A,0,IL,1
2002,Burton Conner , 424D,16 1,,4
2002,Burton Conner , 254F,0,OH,1
2002,Burton Conner , 224A,0,NM,1
2002,Burton Conner , 252A,8 A,MI,2
2002,Burton Conner , 523A,7,TX,3
2002,Burton Conner , 552D,0,NY,1
2002,Burton Conner , 251C,6 3,MA,4
2002,Burton Conner , 454F,0,MA,1
2002,Burton Conner , 231D,0,CT,1
2002,Burton Conner , 223G,7,IL,2
2002,Burton Conner , 522A,0,,1
2002,Burton Conner , 452D,0,NM,1
2002,Burton Conner , 224B,2 A,HI,2
2002,Burton Conner , 432D,0,CA,1
2002,Burton Conner , 241C,0,TX,1
2002,Burton Conner , 511B,0,MI,1
2002,Burton Conner , 523D,6 2,WA,3
2002,Burton Conner , 523B,2,,4
2002,Burton Conner , 522C,5,,4
2002,Burton Conner , 332B,6 1,WI,3
2002,Burton Conner , 533C,3,PA,2
2002,Burton Conner , 333A,15,CA,3
2002,Burton Conner , 353A,0,,1
2002,Burton Conner , 454D,0,MI,1
2002,Burton Conner , 153B,0,CT,1
2002,Burton Conner , 331B,1 C,CA,2
2002,Burton Conner , 551D,0,IL,1
2002,Burton Conner , 554D,0,KS,1
2002,Burton Conner , 332D,0,IN,1
2002,Burton Conner , 423F,7,NC,3
2002,Burton Conner , 424A,0,TX,1
2002,Burton Conner , 253A,5,NY,2
2002,Burton Conner , 341H,6 2A,,3
2002,Burton Conner , 441H,2,,2
2002,Burton Conner , 241A,3,CT,2
2002,Burton Conner , 323H,0,CA,1
2002,Burton Conner , 454F,0,NY,1
2002,Burton Conner , 513F,6 3,MD,3
2002,Burton Conner , 524B,16 1,,3
2002,Burton Conner , 553A,8,,2
2002,Burton Conner , 324A,0,NC,1
2002,Burton Conner , 423B,15,CT,4
2002,Burton Conner , 254D,0,MN,1
2002,Burton Conner , 553B,6 2,,2
2002,Burton Conner , 332D,0,CT,1
2002,Burton Conner , 313F,15,CA,2
2002,Burton Conner , 133A,1 C,NY,3
2002,Burton Conner , 412A,10,NY,3
2002,Burton Conner , 133C,6 2,MD,2
2002,Burton Conner , 352D,0,IA,1
2002,Burton Conner , 523F,15,NJ,2
2002,Burton Conner , 351D,0,NY,1
2002,Burton Conner , 352A,6 3,NY,2
2002,Burton Conner , 341G,6 3,IL,4
2002,Burton Conner , 532A,6 3,NY,3
2002,Burton Conner , 524F,7,CA,2
2002,Burton Conner , 541C,10,OH,3
2002,Burton Conner , 152B,9,NJ,3
2002,Burton Conner , 333F,6 3,MD,4
2002,Burton Conner , 541B,9,MO,3
2002,Burton Conner , 252D,0,WI,1
2002,Burton Conner , 423D,8,AP,3
2002,Burton Conner , 533G,18,FL,3
2002,Burton Conner , 232D,0,AZ,1
2002,Burton Conner , 323G,7,CA,2
2002,Burton Conner , 541H,5,WI,3
2002,Burton Conner , 223D,10,MA,2
2002,Burton Conner , 433B,21W,TN,3
2002,Burton Conner , 512A,18,,3
2002,Burton Conner , 312A,16 1,CT,2
2002,Burton Conner , 223F,0,MI,1
2002,Burton Conner , 353C,7,,2
2002,Burton Conner , 352C,0,MA,1
2002,Burton Conner , 251D,0,NJ,1
2002,Burton Conner , 323A,2,IL,3
2002,Burton Conner , 354F,0,CA,1
2002,Burton Conner , 413F,3 B,,4
2002,Burton Conner , 423G,3,,4
2002,Burton Conner , 451C,8 A,IL,3
2002,Burton Conner , 141A,7,MA,2
2002,Burton Conner , 353B,0,CA,1
2002,"East Campus, Bem ", 211,12,MN,2
2002,"East Campus, Bem ", 107,0,MI,1
2002,"East Campus, Walc ", 401,0,IA,1
2002,"East Campus, Walc ", 303,0,MA,1
2002,"East Campus, Hayd ", 514,6 3,WI,3
2002,"East Campus, Good ", 313,6 2,MA,4
2002,"East Campus, Hayd ", 103,0,CA,1
2002,"East Campus, Wood ", 513,0,CA,1
2002,"East Campus, Wood ", 103,6 3,MA,4
2002,"East Campus, Hayd ", 302,0,,1
2002,"East Campus, Walc ", 314,0,OH,1
2002,"East Campus, Walc ", 503,0,NC,1
2002,"East Campus, Walc ", 314,0,VA,1
2002,"East Campus, Hayd ", 304,0,AZ,1
2002,"East Campus, Hayd ", 508,0,TX,1
2002,"East Campus, Good ", 210,1 C,FL,3
2002,"East Campus, Wood ", 301,3 B,CA,4
2002,"East Campus, Walc ", 311,1 E,OK,3
2002,"East Campus, Walc ", 505,6 2,SC,3
2002,"East Campus, Walc ", 405,9,ID,4
2002,"East Campus, Hayd ", 112,0,NC,1
2002,"East Campus, Bem ", 213,6 3,MA,4
2002,"East Campus, Bem ", 305,6 2,PA,4
2002,"East Campus, Bem ", 107,0,TX,1
2002,"East Campus, Good ", 114,2,NJ,3
2002,"East Campus, Walc ", 113,16 1,FL,4
2002,"East Campus, Bem ", 515,6 1,CA,4
2002,"East Campus, Good ", 311,2,IA,4
2002,"East Campus, Hayd ", 311,9,MT,3
2002,"East Campus, Wood ", 214,18,MA,2
2002,"East Campus, Good ", 503,18 C,,3
2002,"East Campus, Hayd ", 108,0,NJ,1
2002,"East Campus, Wood ", 315,3,NY,4
2002,"East Campus, Bem ", 212,8,CA,3
2002,"East Campus, Wood ", 410,6 2,,4
2002,"East Campus, Wood ", 309,6 2,CO,4
2002,"East Campus, Hayd ", 107,17,NY,4
2002,"East Campus, Wood ", 511,21E,NH,4
2002,"East Campus, Wood ", 512,6 3,TX,2
2002,"East Campus, Bem ", 112,18 C,,2
2002,"East Campus, Good ", 512,6 2A,CT,3
2002,"East Campus, Walc ", 210,6 2,FL,3
2002,"East Campus, Munr ", 204,0,CT,1
2002,"East Campus, Wood ", 303,6 2,,3
2002,"East Campus, Hayd ", 207,8,IL,3
2002,"East Campus, Hayd ", 214,16 1,NJ,4
2002,"East Campus, Wood ", 313,0,SC,1
2002,"East Campus, Good ", 506,22,PA,4
2002,"East Campus, Hayd ", 112,0,TN,1
2002,"East Campus, Bem ", 105,6 2,MI,2
2002,"East Campus, Good ", 110,10,CT,2
2002,"East Campus, Good ", 202,6 2,,4
2002,"East Campus, Hayd ", 512,12,MD,3
2002,"East Campus, Wood ", 415,9,TN,3
2002,"East Campus, Bem ", 407,6 2,MN,3
2002,"East Campus, Walc ", 404,0,WV,1
2002,"East Campus, Wood ", 213,0,NY,1
2002,"East Campus, Walc ", 304,4,FL,3
2002,"East Campus, Munr ", 407,6 3,PA,4
2002,"East Campus, Walc ", 110,0,NY,1
2002,"East Campus, Munr ", 413,6 2,IL,4
2002,"East Campus, Hayd ", 406,4,,4
2002,"East Campus, Bem ", 304,16 1,,4
2002,"East Campus, Wood ", 109,7,MA,3
2002,"East Campus, Good ", 312,18,MA,4
2002,"East Campus, Wood ", 313,0,,1
2002,"East Campus, Wood ", 403,0,PA,1
2002,"East Campus, Hayd ", 408,5,CA,4
2002,"East Campus, Munr ", 202,6 1,MD,2
2002,"East Campus, Walc ", 103,0,PA,1
2002,"East Campus, Walc ", 305,6 2,CO,2
2002,"East Campus, Wood ", 503,6 2,PA,3
2002,"East Campus, Bem ", 413,0,MN,1
2002,"East Campus, Bem ", 401,0,MA,1
2002,"East Campus, Wood ", 312,16 1,MO,3
2002,"East Campus, Bem ", 208,17,NY,3
2002,"East Campus, Munr ", 509,6 3,NY,2
2002,"East Campus, Bem ", 404,6 2,,2
2002,"East Campus, Munr ", 408,18,FL,3
2002,"East Campus, Bem ", 514,18,MD,3
2002,"East Campus, Munr ", 410,7,CA,4
2002,"East Campus, Bem ", 206,6 3,NY,2
2002,"East Campus, Good ", 310,2 A,CA,2
2002,"East Campus, Hayd ", 210,6 2,CA,3
2002,"East Campus, Good ", 510,18,NJ,3
2002,"East Campus, Hayd ", 206,6 2,MO,3
2002,"East Campus, Wood ", 414,6 3,NY,4
2002,"East Campus, Bem ", 202,0,OR,1
2002,"East Campus, Hayd ", 513,6 2,NC,3
2002,"East Campus, Hayd ", 506,16 1,,3
2002,"East Campus, Good ", 113,2 A,NJ,2
2002,"East Campus, Walc ", 212,6 3,MT,2
2002,"East Campus, Munr ", 508,10,CO,2
2002,"East Campus, Hayd ", 103,0,CT,1
2002,"East Campus, Bem ", 209,3,TX,2
2002,"East Campus, Good ", 511,3,PA,3
2002,"East Campus, Walc ", 102,3 B,NJ,3
2002,"East Campus, Munr ", 504,0,NJ,1
2002,"East Campus, Bem ", 201,8,CT,2
2002,"East Campus, Munr ", 307,6 3,FL,4
2002,"East Campus, Walc ", 213,18,NY,3
2002,"East Campus, Walc ", 104,0,FL,1
2002,"East Campus, Walc ", 313,2,MA,2
2002,"East Campus, Bem ", 301,6 3,NY,4
2002,"East Campus, Hayd ", 113,8 A,CA,4
2002,"East Campus, Munr ", 309,2,NJ,3
2002,"East Campus, Walc ", 310,6 1,FL,4
2002,"East Campus, Walc ", 214,10,MN,3
2002,"East Campus, Wood ", 201,6 2,MA,4
2002,"East Campus, Walc ", 203,6 1,MD,3
2002,"East Campus, Walc ", 513,6 2,PA,3
2002,"East Campus, Good ", 214,18,IL,4
2002,"East Campus, Good ", 304,22,MD,3
2002,"East Campus, Hayd ", 407,9,TX,4
2002,"East Campus, Bem ", 205,6 2,MA,2
2002,"East Campus, Good ", 206,0,PA,1
2002,"East Campus, Wood ", 502,6 3,PA,4
2002,"East Campus, Hayd ", 414,1 C,LA,3
2002,"East Campus, Hayd ", 213,0,VA,1
2002,"East Campus, Bem ", 102,0,NY,1
2002,"East Campus, Walc ", 112,18,GA,2
2002,"East Campus, Walc ", 307,7,NY,3
2002,"East Campus, Bem ", 416,8,,2
2002,"East Campus, Bem ", 516,8 A,IL,2
2002,"East Campus, Munr ", 304,0,NJ,1
2002,"East Campus, Hayd ", 405,5,NJ,4
2002,"East Campus, Bem ", 508,0,IL,1
2002,"East Campus, Walc ", 506,12,MA,4
2002,"East Campus, Hayd ", 212,6 2A,CT,4
2002,"East Campus, Good ", 106,13,WI,3
2002,"East Campus, Good ", 303,5,FL,2
2002,"East Campus, Hayd ", 203,10,MN,4
2002,"East Campus, Wood ", 310,18,WA,2
2002,"East Campus, Bem ", 210,15,FL,4
2002,"East Campus, Hayd ", 412,6 1,MA,2
2002,"East Campus, Munr ", 201,9,OH,3
2002,"East Campus, Good ", 314,3 B,OH,4
2002,"East Campus, Munr ", 501,16 1,MI,4
2002,"East Campus, Wood ", 508,6 3,HI,4
2002,"East Campus, Wood ", 314,18,MD,2
2002,"East Campus, Bem ", 405,6 3,MA,2
2002,"East Campus, Bem ", 402,6 2,,3
2002,"East Campus, Good ", 306,0,OH,1
2002,"East Campus, Good ", 404,2,,2
2002,"East Campus, Hayd ", 507,18,MN,4
2002,"East Campus, Bem ", 316,13,MA,2
2002,"East Campus, Bem ", 409,4,RI,2
2002,"East Campus, Munr ", 512,8,,3
2002,"East Campus, Bem ", 215,0,,1
2002,"East Campus, Hayd ", 208,0,TN,1
2002,"East Campus, Munr ", 211,16 1,PA,2
2002,"East Campus, Hayd ", 504,14,,2
2002,"East Campus, Walc ", 408,6 3,FL,2
2002,"East Campus, Hayd ", 213,0,CA,1
2002,"East Campus, Munr ", 310,6 3,MA,2
2002,"East Campus, Walc ", 101,8 B,NY,4
2002,"East Campus, Wood ", 210,6 2,NY,4
2002,"East Campus, Bem ", 413,0,NY,1
2002,"East Campus, Hayd ", 204,8 B,MN,3
2002,"East Campus, Hayd ", 502,10,DE,4
2002,"East Campus, Bem ", 414,16 1,VA,2
2002,"East Campus, Munr ", 513,6 2,CT,2
2002,"East Campus, Hayd ", 209,6 1,MI,2
2002,"East Campus, Bem ", 307,0,VA,1
2002,"East Campus, Good ", 306,0,RI,1
2002,"East Campus, Walc ", 201,7,,4
2002,"East Campus, Bem ", 116,13,NJ,2
2002,"East Campus, Hayd ", 301,6 3,,3
2002,"East Campus, Hayd ", 102,24 2,MI,3
2002,"East Campus, Hayd ", 305,6 2,MN,3
2002,"East Campus, Bem ", 115,7,NY,4
2002,"East Campus, Bem ", 106,13,MA,3
2002,"East Campus, Munr ", 305,15,MA,2
2002,"East Campus, Hayd ", 508,0,MA,1
2002,"East Campus, Bem ", 207,16 1,CA,3
2002,"East Campus, Walc ", 403,6 3,NJ,3
2002,"East Campus, Munr ", 308,4,TX,3
2002,"East Campus, Hayd ", 208,0,CA,1
2002,"East Campus, Munr ", 402,6 3,CA,4
2002,"East Campus, Good ", 104,6 2,NY,3
2002,"East Campus, Walc ", 309,6 3,,4
2002,"East Campus, Wood ", 509,16 1,PR,4
2002,"East Campus, Bem ", 303,6 1,PA,4
2002,"East Campus, Walc ", 202,6 2,CA,2
2002,"East Campus, Bem ", 103,4,CA,4
2002,"East Campus, Walc ", 303,0,NY,1
2002,"East Campus, Good ", 206,0,ME,1
2002,"East Campus, Wood ", 102,8,PA,2
2002,"East Campus, Munr ", 404,0,IL,1
2002,"East Campus, Wood ", 411,13,FL,4
2002,"East Campus, Walc ", 404,0,WV,1
2002,"East Campus, Munr ", 504,0,OH,1
2002,"East Campus, Munr ", 303,16 1,TX,4
2002,"East Campus, Wood ", 413,0,CT,1
2002,"East Campus, Bem ", 311,6 1,MA,3
2002,"East Campus, Hayd ", 411,16 1,TX,3
2002,"East Campus, Bem ", 203,2,IN,2
2002,"East Campus, Munr ", 412,0,,1
2002,"East Campus, Wood ", 510,16 1,FL,2
2002,"East Campus, Wood ", 209,15,NY,4
2002,"East Campus, Hayd ", 101,6 2,TX,3
2002,"East Campus, Munr ", 203,7,SD,3
2002,"East Campus, Wood ", 302,7,CA,3
2002,"East Campus, Hayd ", 304,0,IL,1
2002,"East Campus, Walc ", 412,6 3,KY,2
2002,"East Campus, Walc ", 411,3 B,OH,3
2002,"East Campus, Wood ", 111,16 1,NJ,4
2002,"East Campus, Wood ", 112,7,WA,2
2002,"East Campus, Bem ", 411,18,,2
2002,"East Campus, Walc ", 510,0,NY,1
2002,"East Campus, Bem ", 104,6 2,NY,2
2002,"East Campus, Bem ", 214,15,CA,2
2002,"East Campus, Hayd ", 503,6 3,MA,2
2002,"East Campus, Wood ", 409,6 3,CT,2
2002,"East Campus, Hayd ", 211,10,OK,2
2002,"East Campus, Hayd ", 401,0,NY,1
2002,"East Campus, Bem ", 408,1 E,FL,2
2002,"East Campus, Munr ", 204,0,NH,1
2002,"East Campus, Hayd ", 402,2,NJ,2
2002,"East Campus, Hayd ", 509,8 B,NY,3
2002,"East Campus, Wood ", 215,6 2,NJ,4
2002,"East Campus, Bem ", 412,18,WY,2
2002,"East Campus, Bem ", 403,6 2,,2
2002,"East Campus, Hayd ", 404,8,WV,4
2002,"East Campus, Bem ", 111,7,CA,2
2002,"East Campus, Good ", 111,2,CA,3
2002,"East Campus, Good ", 203,5,,3
2002,"East Campus, Wood ", 113,0,,1
2002,"East Campus, Wood ", 101,2,TX,4
2002,"East Campus, Good ", 406,0,NJ,1
2002,"East Campus, Munr ", 507,6 2,CA,4
2002,"East Campus, Munr ", 401,18,NY,2
2002,"East Campus, Bem ", 313,15,PA,4
2002,"East Campus, Good ", 502,15,NY,4
2002,"East Campus, Munr ", 510,13,FL,4
2002,"East Campus, Walc ", 312,0,VA,1
2002,"East Campus, Wood ", 203,13,NY,2
2002,"East Campus, Walc ", 509,12,MN,3
2002,"East Campus, Munr ", 304,0,NY,1
2002,"East Campus, Good ", 413,18,OK,4
2002,"East Campus, Bem ", 204,10,CT,2
2002,"East Campus, Hayd ", 310,16 1,WA,3
2002,"East Campus, Bem ", 113,6 2,OH,4
2002,"East Campus, Walc ", 114,6 2,CA,4
2002,"East Campus, Munr ", 503,5,MO,3
2002,"East Campus, Walc ", 308,6 2,NM,4
2002,"East Campus, Bem ", 315,18,WA,3
2002,"East Campus, Wood ", 110,18,IL,4
2002,"East Campus, Wood ", 115,6 1,OK,3
2002,"East Campus, Munr ", 409,7,NY,3
2002,"East Campus, Hayd ", 308,0,CA,1
2002,"East Campus, Hayd ", 501,6 2,MO,3
2002,"East Campus, Munr ", 505,7,FL,3
2002,"East Campus, Walc ", 301,0,FL,1
2002,"East Campus, Walc ", 111,7,OH,4
2002,"East Campus, Bem ", 216,6 3,,3
2002,"East Campus, Walc ", 306,7,TX,3
2002,"East Campus, Good ", 212,6 3,CA,4
2002,"East Campus, Bem ", 507,21W,RI,3
2002,"East Campus, Bem ", 102,0,FL,1
2002,"East Campus, Bem ", 513,6 3,NJ,4
2002,"East Campus, Bem ", 215,0,,1
2002,"East Campus, Wood ", 211,6 2,MO,3
2002,"East Campus, Walc ", 211,1 E,FL,3
2002,"East Campus, Walc ", 406,18,FL,4
2002,"East Campus, Good ", 112,7,OH,3
2002,"East Campus, Hayd ", 202,1 C,TX,2
2002,"East Campus, Hayd ", 110,8,OK,2
2002,"East Campus, Bem ", 108,0,NJ,1
2002,"East Campus, Hayd ", 505,6 3,WY,3
2002,"East Campus, Bem ", 308,0,,1
2002,"East Campus, Hayd ", 511,6 1,MA,4
2002,"East Campus, Walc ", 104,0,NY,1
2002,"East Campus, Hayd ", 111,7,,2
2002,"East Campus, Walc ", 302,2,NE,2
2002,"East Campus, Walc ", 401,0,MA,1
2002,"East Campus, Walc ", 414,15,NJ,3
2002,"East Campus, Hayd ", 309,6 2,,2
2002,"East Campus, Walc ", 511,18 C,CA,2
2002,"East Campus, Hayd ", 403,9,FL,3
2002,"East Campus, Wood ", 401,6 2,ME,2
2002,"East Campus, Good ", 411,0,MD,1
2002,"East Campus, Wood ", 308,6 3,NJ,2
2002,"East Campus, Hayd ", 302,0,OK,1
2002,"East Campus, Bem ", 110,2,RI,2
2002,"East Campus, Bem ", 314,6 1,NY,2
2002,"East Campus, Wood ", 208,10,KY,3
2002,"East Campus, Hayd ", 307,9,GA,2
2002,"East Campus, Munr ", 403,15,TX,3
2002,"East Campus, Bem ", 101,6 2,CA,3
2002,"East Campus, Wood ", 213,0,OR,1
2002,"East Campus, Bem ", 312,6 1,MD,3
2002,"East Campus, Good ", 402,16 1,WI,4
2002,"East Campus, Wood ", 513,0,NC,1
2002,"East Campus, Hayd ", 313,9,NY,2
2002,"East Campus, Walc ", 209,4,NY,4
2002,"East Campus, Walc ", 503,0,NJ,1
